tweets_record_table.userid,tweets_record_table.lang,tweets_record_table.friendscount,tweets_record_table.location,tweets_record_table.followerscount,tweets_record_table.deviceused,tweets_record_table.retweetcount,tweets_record_table.issensitive,tweets_record_table.isretweet,tweets_record_table.isretweeted,tweets_record_table.postdate,tweets_record_table.text
1190317872825942016,it,171,null,179,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,"RT @alexa_elsharrak: Aries ☆ ☆ ☆ ☆ ☆
Taurus ☆ ☆ ☆ ☆ ☆
Gemini ★ ★ ★ ★ ★
Cancer ★ ★ ★ ★ ★
Leo ★ ★ ★ ★ ★ 
Virgo ★ ★ ★ ★ ☆
Libra ★ ★ ★ ★ ★
Scor…"
334214051,en,170,riversideeee.,218,Twitter for iPhone,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,WHY is it everytime some fine ass dude in a suit decides to come in my work building I look like I rolled in outta bed 🙄🙄🙄
1285491144814624768,tr,8,null,1,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@1sondanbirinci @Yagmur14347079 Yarın son diye biliyorum ben
1146930985403146240,es,135,null,418,Twitter for Android,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,RT @dahiaa_leeitess: veo venir un hermoso finde
1303974619,en,305,null,1474,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,"RT @Marvel: This is what they were fighting for. ""Marvel's #AgentsofSHIELD"" comes to an end with a two-hour series finale TONIGHT at 9|8c o…"
30496956,en,815,Ohio,1074,Twitter for iPhone,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@BiGGzfromDaKidd SOME BULL JIVE!!!
2180691942,ru,43,Украина,80,Twitter for iPhone,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,"Фу так нажралась, но в холодильнике ещё кусочек колбасы ..."
1248083828452651008,ja,447,null,379,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,"は、え、え、?
#水溜りボンドANN0"
1296122606,en,1177,Somewhere in Africa,1924,Twitter for Android,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,RT @_RebeccaAkuffo: I've been off from here for the past 8 hours all because of ECG. Thank u paaa wai my own Ghana😩😩😩😂😂😂
1090762973717647361,pt,205,"Brasília, Brasil",98,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,Eu só queria uma massagem agora será que é pedir muito
434339460,fa,541,از قائمشهر، دانشجو تبریز,740,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@fniki696 تا خودت اوسا بشی 🚶
38667862,pt,332,null,536,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@iluskaL Pano de aparar barba também é outro xingamento muito bom. Prossiga.
1274049422809198593,hi,37,"Leh, Jammu And Kashmir",44,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@globaltimesnews teri maa ka bhosda faad diya jayega...
150084067,es,1224,cali colombia,798,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,RT @Santialarconu: Jaime quédate en casa que hoy te van a Matar.
972513462,fr,157,null,321,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,"RT @lasource75006: Paris bat Madrid 3/0 ➡️ un petit Madrid ✅
Paris Bat Munich 3/0 ➡️ Un petit Bayern ✅
Paris bat Barcelone 4/0➡️ Un petit B…"
3310743580,und,220,null,530,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,RT @sadpicturess: https://t.co/008T1LUDRD
931965266996711424,en,2985,London ,2847,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,"@robinbull1 @TracyK199 Robin your bio says assume nothing, believe no-one and challenge everything...."
3038943048,ja,366,光の氾濫,316,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,"RT @_phy8: 最高すぎでは？？？？？？？？？
＃FF14　#蟹角ファン倶楽部 
#GPOSERS https://t.co/wlZChBV8Ot"
833258885771206657,ja,96,null,8,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@FIFI_Egypt 春めいた色
1196285971496607744,en,529,she/her | 15 | ⚢,2113,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,my cellphone is weird ffs
916693729821560832,ar,10238,"Pavia, Lombardia",12737,Twitter for Android,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,"RT @marrytrkk: 🤣🤣🤣

راسم الايلاينر احسن مني https://t.co/jNiVNsyJws"
955478484897419264,und,2190,"Nord-Ouest, Cameroon",2397,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@georgefru 😂😂😂
1255234778959417349,en,102,null,77,Twitter for Android,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,"RT @NaheedTariq5: DG ISPR Major General Babar Iftikhar said during his press conference today,

“I would like to wish a Happy 73rd Independ…"
3342932800,en,53,"Michigan, USA",47,Twitter Web App,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,"@h0lydiva Interesting. I've been liking the arcanist a lot. However, it is definitely the worst threat when you only draw one.  Is that why?"
2731743231,en,4953,null,511,Twitter for iPad,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,"RT @LaRedouteUK: It's Friday Giveaway Time!

White or teal - which is your favourite?

*T&Cs apply: https://t.co/5oYumszHPq

Competition en…"
892207504578445312,en,1024,all pronouns :),82,Twitter Web App,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@TeeHeeZaLy HOW DO I KNOW YOU'RE NOT LYING!  You're a good person and would never but what if you're covering up for your friends??
1194652989266354176,und,941,null,70,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@hiiyash Hbd 😄🎉
3883306341,en,4533,"Manchester, England",3866,Twitter Web App,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@EstherMartinez @MisbahGedal @wakelet Thanks for joining us Esther!
1116149109386285056,en,33,null,1,Twitter Web App,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,"RT @CNN: Presumptive Democratic nominee Joe Biden and his running mate, California Sen. Kamala Harris, are set to receive a briefing Thursd…"
925866548052365312,ja,1305,〒602-0823 京都市上京区三芳町133,16654,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,"RT @katabuchi_sunao: 『この世界の（さらにいくつもの）片隅に』特報第2弾
https://t.co/MLbA2J9GlG

#この世界の片隅に
#いくつもの片隅に"
954762039620227072,ar,291,null,226,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,"RT @Tenezii_: ٍسيبقى ""التطبيع خيانة"" حتى يوم القيامة. 
وشعارنا: "" إنما الأقصى عقيدة ""
 #التطبيع_خيانه https://t.co/Gns8aSI3XM"
2148608765,en,617,Closer to God ,339,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,RT @eral__: i found a Black owned candle shop in Houston called Simply Scents 😭 u can get 12 for $60 🙌🏾
1556793864,en,184,"Mérida, Yucatán",172,Twitter for Android,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,RT @KekePalmer: People that don’t like horror movies think every horror movie is a scary movie. It’s levels to this shit.
1213525067398692869,ja,52,null,41,Twitter for iPhone,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,"@travisiland すごい💗綺麗すぎる💗
明日また待ってるよ💐💕"
1215116049462571008,und,346,he — him | don't repost my art,172,Twitter for Android,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,RT @play_ing_me: 💙 https://t.co/sV9sHspjqd
2370524280,und,4997,"hville, nc, by way of houston ",452,Twitter for Android,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,RT @porntrek: https://t.co/xIq61ms9l9
1284619343255527425,es,33,null,22,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,"@spacxtatto cara
#MPN #BibiKCA #PablloVittar"
2592169726,und,539,Marseille  France,768,Twitter for Android,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,RT @euronewsfr: https://t.co/RMuoAOH4Vh
134233966,lv,620,null,894,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@annabezmiegs Grietiņa Tumbler
1272588130953109505,en,550,null,223,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,"Spent time surrounding my self with some of the kindest and craziest people who inspire me to grow.

It actually helped my brain a lot, if I follow you,

you are one of those people

Dont argue 😡"
1042214963178291200,pt,816,☁ Wisteria Lane,104,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,"RT @BryannaNasck: -4 A própria criadora desta modalidade de festa pede para pararem de usar a festa para revelar ""gêneros"" e reforçar estru…"
1156288477736177664,pt,439,"Belo Horizonte, Brasil",524,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@Bruninhaa84 vc prin🥰
1163902827133132800,ar,4856,null,2517,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@asalm__10 @albarq__204 تم
1156360813675835392,en,4994,"Arizona, USA",4479,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,"RT @Chris4Liberty: @donnajeanie @thebradfordfile @SenSchumer Soon, you’ll learn that you’ve been deceived and emotionally manipulated by co…"
1293594656102465536,en,95,null,2,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@maheshsrgh @AllAtkt @CancelAtktExam @Onkar8275 @Voice_of_Studnt @Student_yd @masu4justice @MHstudentsvoice @ToshibSir @samant_uday @prajaktdada Cancel all exam
427710852,en,507,"Miami, FL",564,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,RT @rockthebear: Kali deserves a crack at a Bond theme song.
1246264315101040643,es,106,Buenos Aires City - Argentina ,65,Twitter Web App,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,"Invito a firmar esta vital causa y compartirla. Gracias.
https://t.co/t7H5X9IdKz"
1955383626,en,1157,w/dan,548,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,RT @RyanDeto: Here is video of Pittsburgh Police shooting a projectile at a small group of protesters from close range. The protesters have…
1130857160655626241,fi,208,"Tampere, Suomi",143,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,"@SannaHellstrom Ei siinä järjen häivää olekaan. Syy on se, että olen nähnyt vuosia kaameita karhupainajaisia. Ns. aikuiset taitavat olla vain isoksi kasvaneita lapsia."
1143729238463270912,und,112,null,14,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,"#GejayanIsCalling 
#GagalkanOmnibusLaw"
1279828644584730625,und,67,Profile:@lil_nekomancer,304,Twitter Web App,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@DaRealSalma1 @rusnxrr @PringleClown @AbbyStansMini @Ashtiones1 @ii_zekxx @_derpydervee @DaRealMikki @MarsArmy9 @DaRealKara @JustTeesa @Skinny3mi @N00bAesthetic @Denk0Real @DaRealUselesRat @DaRealYesh @DaRealJennn @OrStealthy @wholesmx (★ ω ★)
1246203914963255296,en,42,null,2,Twitter for iPhone,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,Don't miss out. https://t.co/D2BIS8W2Vh
1382440363,en,205,"Syracuse, UT",97,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@slcmayor Suspending use of K9's is STUPID. So lets increase officer related shootings because some stupid suspect gets bit.  Lol.  #SLCMayorstupiditycontinues
1942866666,en,1889,"Love Sons, Dogs &....",2376,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:20 PDT 2020,"RT @TheLastRefuge2: So what proof did you require of Bill Barr?

Think about it...."
4148271653,it,1105,"Puglia, Italia",2703,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,"Nino Manfredi 

Café Express diretto da Nanni Loy, 1980

Un film triste.... https://t.co/CYXBCbJHMQ"
598087479,en,1867,"Brooklyn, NY",4623,Twitter Web App,0,False,False,False,Thu Aug 13 11:21:19 PDT 2020,"Congrats to Joanne Mosuela, winner of our August Yawp Poem of the Month for “Do You Actually Taste Sweetness in Your Dream Like You Do in Your Mouth”! Joanne's earned free admission to a future Yawp + a Brooklyn Poets tote bag + a spot in our 2020 Poem of the Year Smackdown. https://t.co/bvlkwjLuoM"
938257641100292096,und,459,"Kathmandu, Nepal",426,Twitter Web App,0,False,False,False,Thu Aug 13 11:21:20 PDT 2020,@7for7lilkisara https://t.co/vbIp43so2b
2386128080,en,225,null,219,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:32 PDT 2020,RT @BEP_547: Please join me in praying for all the area educators heading back to their respective classrooms this week. They have some ver…
816347832521080832,ja,48,東京,34,Twitter Web App,0,False,False,False,Thu Aug 13 09:39:32 PDT 2020,日本人が19歳で3億稼げることを実証した久保の功績は大きい。
910548912246685696,th,126,สตภ.,55,Twitter for Mac,0,False,True,False,Thu Aug 13 09:39:32 PDT 2020,RT @fhso_: นักร้องเพลงเพื่อชีวิตเลียตีนเผด็จการ บีเอนเคออกมาอยู่ข้างประชาชน งง ยุคพลิกโลก5555
2296463414,en,361,null,81,Twitter Web App,0,False,True,False,Thu Aug 13 09:39:32 PDT 2020,RT @Whey_standard: @ASFleischman @KSVesq A radical leftist who ruthlessly locked up the nonviolent minorities we’re keeping out of your sub…
250564487,in,98,"Bandung, solo, besok di hatimu",150,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:32 PDT 2020,RT @imandnugroho: Jerinx tersangka. Berlebihan. Pejabat yang sebelumnya sempat ngawur komentar soal covid19 aja gak ada sanksi.
502588337,en,796,null,1677,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:32 PDT 2020,"RT @EGFMfountain: Below are some excerpts from Pastor Thompson Ehima's ministration at Day 5 Morning session of #BECON20. 
#PstThompson #BE…"
1080325986942504960,th,1116,7dreams markmin100%,64,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:32 PDT 2020,RT @_parinkpinnk: ท่าคัมแบค 7 ดรีม พิศดารหรอ เจ่บขาสองคนละเนี่ย
1286242281939439616,pt,26,ꗃㅤallㅤ🖤ㅤfavsㅤ♥︎,15,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:32 PDT 2020,xuxa frouxa da bexiga fica caindo o tempo todo do cabelo 🤡
918747619199016960,und,2717,"Houston, TX",1678,Twitter Web App,0,False,False,False,Thu Aug 13 09:39:32 PDT 2020,https://t.co/DzduwNRit1 via @BookFunnel
993800626470576128,en,28,Qatar,32,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:32 PDT 2020,I hate my brother.
569196086,ja,211,愛知,184,Janetter for Android,0,False,True,False,Thu Aug 13 09:39:32 PDT 2020,"RT @rtainjapan: 現在のタイムアタックは『Racing Lagoon』……

……ここが折り返し地点……
……この会話はSKIPせずに見るのさ……
……SKIPすると勝手にBATTLEが始まる……LOSSさ
最後の選択肢は……PASSさ

……配信はこちらから………"
1081052429129400321,en,331,null,1,Twitter Web App,0,False,True,False,Thu Aug 13 09:39:32 PDT 2020,RT @nctdaoying: Jaemin is forever Doyoung and Jaehyun’s baby 🥺 https://t.co/alIckzVoAM
1204901401089970177,tr,37,istanbul,30,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:32 PDT 2020,@ayadasivaa ne la bu
1192971183064530945,pt,203,null,171,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:32 PDT 2020,RT @thomassantanas: “Bateu saudade... lembrei do tempo em que a gente se amou” https://t.co/yr4U7nxdch
3100941398,th,137,dreamies,1887,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:32 PDT 2020,RT @pyimn: มึ้งงงง lily maymac อะ ผู้ติดตามไอจี 4.1m ฮืออออออ รักนาง🥺♥️♥️ #วันนี้ดาราcalloutหรือยัง https://t.co/hpL6IhU3No
978373905718095872,pt,589,null,961,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:32 PDT 2020,"RT @cavaIinhocrf: 2020 está sendo o pior ano do flamenguista. Perdemos o Pablo Marí, perdemos o Jorge Jesus, perdemos os dois primeiros jog…"
1257257374152159232,ja,227,早白しか勝たん,226,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:32 PDT 2020,"@hy___ss_ 優しいみかん様はもう一回申請をしてあげた
てれててってってってーん"
1288314454908850177,en,869,見つめてる 暗闇さえも so beautiful 僕を信じてほしい まっすぐに君だけを見て どこにも行かないように ♡ your eyes tell,868,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:32 PDT 2020,BTS is 7
3346990091,fr,350,77i,412,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:32 PDT 2020,@kuramaa26 @2Morand @AlexisGuillemet Pour le coup non
2949799167,en,798,null,560,Twitter Web App,0,False,False,False,Thu Aug 13 09:39:32 PDT 2020,@matteoboscarol Drat. Well please let me know if you ever feel like ripping. I'm doing some tree research.
1134170996087218177,in,169,null,13189,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:32 PDT 2020,@rafaelrrenzo aing juga mau kaya gini
551725109,und,4457,TÜRKİYE,4482,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:32 PDT 2020,"RT @HAYAL3T2020: @cavusser34
@Ertyks1
@gokhan3734
@vatanfener5959
@mali__45
@yigitt3458
@nurcel_fb
@temeell
@bekarali
@volt_12
@aylin_ceeee…"
1633201686,en,261,Belgique,538,Twitter Web App,0,False,True,False,Thu Aug 13 09:39:32 PDT 2020,"RT @BlackwingSaki: A entry for #ArakiAnew 
Do u smell the aroma of coffee ? https://t.co/x7wAOoMFUW"
701122953434411008,en,646,under these bitches skin,4341,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:32 PDT 2020,RT @sukihanagoat: I am so happy my song “5 foot” is now on streaming platforms!!!!!!!!! Here is the original hoe bop https://t.co/LlXN3cgqI…
1175638303640444928,ja,2914,💍 かまってくれませんこの人,3823,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:32 PDT 2020,@_xhinakox_ いや変換に出てきててそのまんま送っちゃったww
836943342164287489,und,49,"Bangkok, Thailand",7,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:32 PDT 2020,"RT @baiduCHANbar: 🍉🍉🍉😘

#CHANYEOL     #찬열 https://t.co/F7HzfQ3IUm"
